Time,X,Y,Z,Target_X,Target_Y,Target_Z
110.6,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.61,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.62,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.636,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.642,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.651,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.66,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.672,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.682,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.69,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.701,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.71,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.72,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.73,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.747,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.75,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.76,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.77,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.784,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.791,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.802,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.811,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.822,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.836,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.842,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.852,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.861,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.871,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.884,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.89,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.904,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.916,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.92,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.93,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
110.941,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
111.19,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
111.201,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
111.5,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
111.516,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
111.831,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
111.847,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.16,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.173,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.183,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.19,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
112.212,-1.2606448120123597,-1.2999961305054988,0.0749881393687296,-1.3,-1.3,2.0
